idx,cow_frac,rice_frac,wheat_frac,food_frac,press_frac,poultry_frac,temperature_C,HRT_days,OLR,OLR_used,converged,q_ch4_avg,pH_final,VFA_final,S_nh3_final,vfa_slope_last5d,ph_slope_last5d,first_instability_day,sim_error,stability_label
10,0.600993061647282,0.1500633909807908,0.013014639595696821,0.11557473620230567,0.11488321901831354,0.005470952555611064,31.769129665946522,36.11197183217966,7.337168514962311,7.337168514962311,True,91.11647929033968,7.265383235050168,3.8148868192219423,0.002629294868203588,0.046702564433906635,-0.00014052579377347874,-1,,2
11,0.41650077181126105,0.20359584600722752,0.023590863158855096,0.17309706028367516,0.12088887613237054,0.062326582606610656,33.40763543010554,38.9802318211144,7.994403123023952,7.994403123023952,True,108.9485098417533,7.219850036218279,5.528951431016716,0.0030696422507071786,0.08871264767198069,-0.001245395186897317,14,,2
12,0.5706717357559555,0.12965528235980733,0.009334432138302744,0.04494867556538834,0.1668247156714417,0.07856515850910432,30.690817502236506,37.424919969324876,7.655988848000928,7.655988848000928,True,91.63321097132449,7.184273030770167,5.294256447142028,0.0022914110719807843,0.05884726910631441,-0.0001007267376890686,13,,2
13,0.43399177392017474,0.16688437297001343,0.1073973607709087,0.22742149972874096,0.06255012612530303,0.0017548664848589161,34.45567945517996,38.751527365610926,7.601673274344697,7.601673274344697,True,107.1719095371509,7.300177994585414,3.9505799199072094,0.0035227054261095713,0.07691740821576706,-0.0012282041486646252,-1,,2
14,0.3061944129418823,0.04814882018676154,0.043974771556638995,0.5291312435345207,0.00015835400136170075,0.07239239777883487,38.561881217596564,36.15018903269772,7.254026130847912,7.254026130847912,True,120.46465692154938,7.226673473967401,7.486242775420296,0.005022992239327104,0.16708182863732837,-0.004131000774141105,12,,2
15,0.6132491862342476,0.09296079624510628,0.01609484439774068,0.048544097207360255,0.057006120898603956,0.17214495501694121,28.95619694518394,34.453785563600306,7.847842876389343,7.847842876389343,True,88.46778137384987,7.061492339664045,7.1420405594911855,0.0017433012132350297,0.0682654745958973,-2.9885935517537805e-05,7,,2
16,0.3914119765508627,0.0403934625937911,0.10218109238743249,0.2650010845911579,0.07193967947414386,0.12907270440261207,31.409823233560324,39.403209767292694,7.433927467160518,7.433927467160518,True,106.50895894618411,7.09703911532305,7.71582029012119,0.0023356409575258953,0.10843867169048924,-0.0015876615487887416,7,,2
17,0.4167509960608604,0.09068010209068283,0.021443073994609627,0.4234510962406251,1.820634710112564e-05,0.04765652526612084,29.377132175892644,35.40140041882078,7.175724720549487,7.175724720549487,True,106.48709696542373,7.101616602064927,7.083297230217875,0.001853131564526692,0.08707392619547927,-0.0012272844430368847,7,,2
18,0.5992172750310086,0.01282546603428958,0.07924923656190914,0.2375152147642534,0.025482950613045167,0.04570985699549394,39.976415593341095,35.034735846068074,6.8950802858107,6.8950802858107,True,94.77840337513123,7.35094301221044,4.301041241624037,0.006108761874353453,0.11197518490152998,-0.0024159648662812807,28,,2
19,0.40978194209591157,0.03661832437241496,0.014822830058165497,0.39977072294654786,0.13513150644291902,0.0038746740840410556,34.82514892782732,37.32577548840757,6.945945853329686,6.945945853329686,True,107.21417567466769,7.243175203812455,5.870516000012405,0.0035415205095277766,0.11870264513232386,-0.0026340638282796687,16,,2
20,0.23003683866568428,0.05151465563340226,0.09362675284703685,0.5373365083502728,0.0010930355413084729,0.0863922089622952,35.69201502578551,39.83857491967119,7.118869672866514,7.118869672866514,True,121.8027033158899,7.164079954509688,8.096815496657264,0.003719756901743372,0.16302873549381963,-0.0038859305938884173,9,,2
21,0.4213585620534418,0.047146915456490524,0.0261946491168649,0.2625954359085621,0.19842127886706434,0.04428315859757628,42.2827365838545,38.7210776751446,7.3216362871816525,7.3216362871816525,True,108.68168642640667,7.3631608905696035,5.0945320907171725,0.007754384083959121,0.16373378146598583,-0.0039007572451185894,24,,2
22,0.7831795942803185,0.006508474355783075,0.06817374941109405,0.07944370633119839,0.031143562702303368,0.03155091291930268,27.214485172011088,38.901166488065726,5.81643733870936,5.81643733870936,True,67.90040436233423,7.191623045339536,4.162719574822794,0.0016630691178647734,0.039817402199511666,0.00011811834957487076,26,,2
23,0.663213478048308,0.14131630625022001,0.037296286191489676,0.08470785233337447,0.010096881497878112,0.06336919567872976,29.493789490917475,36.16677626270609,7.0207101202811115,7.0207101202811115,True,82.41442308441431,7.191888882560493,4.647140596841045,0.0020341367313758013,0.04314194186191723,0.00021225584538829502,18,,2
24,0.258113782869137,0.018152385335583745,0.026924527812058577,0.5419822652234288,0.08745772992526174,0.0673693088345302,43.34791178532284,36.27492800130411,7.492559057564912,7.492559057564912,True,127.64101540306267,7.2973968885789455,7.5430929634558685,0.008213508130667669,0.2169216964807944,-0.005646058945338301,15,,2
25,0.3709742911223083,0.016366915828197957,0.020355869986382117,0.2418920053843543,0.08470302951865222,0.26570788816010515,40.61676709038096,38.46278647402664,7.777048707238686,7.777048707238686,True,113.5349632410242,7.142859983748811,9.749991331255867,0.0059102313626435005,0.1978496509666279,-0.004361045251711066,8,,2
26,0.4125044943503233,0.008846968019318141,0.06854855967039823,0.27102537906211377,0.06430797794578574,0.17476662095206086,40.737827629000556,37.82884375868019,7.452857203059532,7.452857203059532,True,109.30173800507772,7.2305404037630385,7.7298681611229645,0.006296120392011868,0.17305055236130248,-0.003891458469675554,12,,2
27,0.5608853042636738,0.08345032406551604,0.017627762274191796,0.18192672858379538,0.019309640980020616,0.13680023983280248,44.21252571257665,33.045908305840335,7.8468244754381855,7.8468244754381855,True,103.91146130825594,7.352083486565097,5.504584348058147,0.009055932597585007,0.15109103342539829,-0.00334554260409111,21,,2
28,0.43210183868523544,0.018028389065471082,0.004211631797691198,0.14317208616481278,0.15977791173754666,0.24270814254924278,43.35719993251468,39.604631623699994,7.632698410568902,7.632698410568902,True,106.23223169480524,7.231681159551822,8.471420832599215,0.008137944115529245,0.20166870156032343,-0.004476408131914682,11,,2
