idx,cow_frac,rice_frac,wheat_frac,food_frac,press_frac,poultry_frac,temperature_C,HRT_days,OLR,OLR_used,converged,q_ch4_avg,pH_final,VFA_final,S_nh3_final,vfa_slope_last5d,ph_slope_last5d,first_instability_day,sim_error,stability_label,sweep_source
250,0.600993061647282,0.1500633909807908,0.0130146395956968,0.1155747362023056,0.1148832190183135,0.005470952555611,31.76912966594652,43.77915493148746,2.498353908582689,2.498353908582689,True,34.95065863484111,7.328517484874708,0.0702212781335294,0.0013474092453869,0.0004224421302775,-0.002519673478724,-1,,0,biogas_training_data.csv
251,0.1849583595056561,0.0554034281379693,0.1020507214874037,0.1690287665594335,0.136955872924389,0.3516028513851481,34.65145017174588,40.745103578375165,2.8596840482517343,2.8596840482517343,True,45.94489862275656,7.3950717023967325,0.1620713592921464,0.0026640932689377,0.0024777157796713,-0.0017254669864793,-1,,0,biogas_training_data.csv
252,0.3323899701258614,0.0725863332808146,0.2247123006199582,0.0915126525066519,0.2178351344647375,0.060963609001976,42.04031033762338,30.191659316139923,4.119525019290073,4.119525019290073,True,54.85597078975178,7.362459064815276,0.0583874000477895,0.0026238488659832,0.000253017410875,-0.003428477863602,-1,,0,biogas_training_data.csv
253,0.4002457280236294,0.3585290130542906,0.0554438555525872,0.1605821048041374,0.0059272623865847,0.0192720361787704,43.191044877427,33.484957621479225,3.681263418493941,3.681263418493941,True,50.99662030706635,7.384928705109566,0.0545210872011277,0.0029450138610408,0.0002837966696825,-0.003130133490871,-1,,0,biogas_training_data.csv
254,0.37457997303371,0.2847814578762929,0.0693842445161085,0.0886357470672412,0.0778669367650788,0.1047516407415684,42.00548597667444,23.62363182366097,5.110423841712564,5.110423841712564,True,60.776548593374464,7.326293206227313,0.0658381025437918,0.0025329740037308,7.276513132389833e-05,-0.0038621005351056,-1,,0,biogas_training_data.csv
255,0.6064416521723064,0.0253668288717193,0.0383585757459855,0.173871402939739,0.0388564503524981,0.1171050899177515,34.9763391706297,31.25644164018311,3.301003316603241,3.301003316603241,True,44.76447881643514,7.361554663682112,0.1144755346982782,0.002160395198524,0.0007020962326751,-0.0023836209922686,-1,,0,biogas_training_data.csv
256,0.4337682150241076,0.2725727684444205,0.0838580153971776,0.0719916687614517,0.0419159795405573,0.0958933528322849,27.09959431792141,25.942100268061623,4.542809491864253,4.542809491864253,True,48.88947321756393,7.18922393681675,0.1003628586017185,0.000665070903153,-0.0001478170793909,-0.0044960856571376,-1,,0,biogas_training_data.csv
257,0.0822173049053243,0.2942212957813392,0.0172799461600964,0.3064629406424696,0.2668565486664792,0.0329619638442913,43.34675345103352,35.233289614589694,4.014107563329251,4.014107563329251,True,65.88955832671708,7.430178320384082,0.0664678601092206,0.0035350268954205,0.0007035420293145,-0.0022509638218882,-1,,0,biogas_training_data.csv
258,0.0827873833104119,0.0607341593924479,0.1462934463619961,0.1392124483477006,0.5488836956576867,0.0220888669297567,28.55013164873935,23.5542254243842,6.057405725372387,6.057405725372387,True,72.75720845013116,7.172063990914015,0.0916021174777303,0.0005799459667544,-0.0001440890643444,-0.0051928733077854,-1,,0,biogas_training_data.csv
259,0.4496598018099318,0.4005738781672499,0.0848804966084052,0.0436194161822199,0.0163533033340602,0.0049131038981328,43.54920917008053,27.92829313027486,4.42688413832923,4.42688413832923,True,52.01192960567423,7.321261887698441,0.0461269692018129,0.0021927704585356,0.0001207959607936,-0.0044856988296529,-1,,0,biogas_training_data.csv
260,0.2163254043416517,0.0062255111674686,0.3440810571818543,0.0494897285739312,0.2546810636665502,0.1291972350685437,31.150701448415724,33.93908766230946,3.833889432285856,3.833889432285856,True,49.9804991352219,7.2568354768101875,0.0725315337721145,0.0009986795492126,9.0940862569793e-05,-0.0039453892196886,-1,,0,biogas_training_data.csv
261,0.3839176580939405,0.0513921750441882,0.3282030392101949,0.1298113724119862,0.0590928332809048,0.0475829219587852,25.146289125860317,21.120884264032554,5.800487386972415,5.800487386972415,True,58.33188801681606,7.13063300590583,0.1248137074661958,0.000467650484145,-0.0002958766267554,-0.0050820138380155,-1,,0,biogas_training_data.csv
262,0.4406992952510875,0.038336393694193,0.1071219865508187,0.0451626390728557,0.115937902982109,0.252741782448936,39.060669313977854,35.350790922770514,3.0637492524245324,3.0637492524245324,True,42.36053443786981,7.396713015665281,0.0954151460285958,0.0031302971110979,0.00092792355761,-0.002350772795888,-1,,0,biogas_training_data.csv
263,0.0946441745302695,0.5341865479266958,0.0119001869535145,0.1253581062336579,0.187774963495287,0.046136020860575,44.63611895085071,34.81430838632176,4.262403121199328,4.262403121199328,True,61.0628035192638,7.370824659188187,0.0433514660386157,0.0025382335586739,0.0002328276972146,-0.0038697179082688,-1,,0,biogas_training_data.csv
264,0.2858793562606689,0.0310203440221519,0.2076479579302174,0.1141173958172749,0.2607544361304646,0.1005805098392221,34.55011747255465,40.45730252736031,3.06726300122303,3.06726300122303,True,45.19198265453581,7.342608057760067,0.0717653705601995,0.0016726903831581,0.0004655196707388,-0.0026936967413362,-1,,0,biogas_training_data.csv
265,0.4842134417465652,0.1538293640123976,0.1192190518814258,0.0496738707228336,0.1043432131800252,0.0887210584567524,43.06655743928106,38.82783786873407,2.9441995137522805,2.9441995137522805,True,40.65831520191546,7.410526721702062,0.0572441137969721,0.003375864335395,0.0005013294025508,-0.0026958862395335,-1,,0,biogas_training_data.csv
266,0.1314120464460229,0.0013677881197362,0.2638178308289226,0.1715310831633023,0.0462484772485867,0.3856227741934291,44.26422447098759,41.28020682952709,2.8973670855926867,2.8973670855926867,True,48.334820032309054,7.479850863994404,0.1227812459949046,0.0059852927612175,0.0023675519275897,-0.0014298077568226,-1,,0,biogas_training_data.csv
267,0.0993563644149569,0.0225553081886855,0.0701736249942011,0.5142844832654564,0.0655753591000038,0.2280548600366962,39.64827005987576,27.603547981094746,4.412645151314913,4.412645151314913,True,77.21774236024396,7.444558358581958,0.2974344162091544,0.004554413268747,0.0064748065795586,-0.0013661466701574,-1,,0,biogas_training_data.csv
268,0.5916199030904475,0.055342492341325,0.2250820492358054,0.0517439281417858,0.0650731960482588,0.0111384311423774,36.06207604822551,36.16409637929427,3.090879404963909,3.090879404963909,True,39.31817930714514,7.32140320140361,0.0585333475650832,0.0016181918535218,0.0002783070678424,-0.0033017300061086,-1,,0,biogas_training_data.csv
269,0.1358877888128381,0.0392731280422452,0.1510187835688222,0.3487639261568806,0.1671165262252516,0.157939847193962,44.39630233411139,49.38312325726498,2.5694043179363435,2.5694043179363435,True,48.01804257684178,7.505819308989741,0.0963517000737313,0.0056056852302681,0.0020790595043141,-0.0009761854565993,-1,,0,biogas_training_data.csv
270,0.1893137172218141,0.311363242015918,0.1450328616695686,0.1559020127559552,0.1298590622253865,0.0685291041113576,30.764564909758107,39.35013989751665,3.4607278499189293,3.4607278499189293,True,49.5272606158405,7.271576511410528,0.0665940110026945,0.0009524706795368,0.0001189251323628,-0.0035018747923171,-1,,0,biogas_training_data.csv
271,0.0911434815928304,0.0733679315509646,0.1153699666243355,0.1188454393545801,0.1595178546988675,0.4417553261784215,39.99967075870537,23.859714452521956,4.988485856959492,4.988485856959492,True,68.20876102138467,7.380788084097008,0.1756278245536602,0.0038313849642299,0.0012508364345782,-0.002497739357881,-1,,0,biogas_training_data.csv
272,0.1574528844976209,0.4113903821524699,0.0835169569822898,0.1880580160953826,0.0476415714172466,0.1119401888549899,40.54686255058357,29.58798967267624,4.608814120723185,4.608814120723185,True,64.38403074038179,7.339873229674878,0.0649623473557579,0.0023904517011887,0.0002080825164005,-0.0035106107255498,-1,,0,biogas_training_data.csv
273,0.1747072278965882,0.2657665682884678,0.0154798795394103,0.2287627719447757,0.2458883250230471,0.0693952273077108,44.71080338989852,28.598938247746123,4.638645610784889,4.638645610784889,True,68.20792971128597,7.413309785027041,0.0686277165115063,0.0038453463196727,0.0004595384670353,-0.002748550586971,-1,,0,biogas_training_data.csv
274,0.0867909920333465,0.3191183760711828,0.0633213015897459,0.1415484677084597,0.2643556271328201,0.1248652354644447,44.5583395814768,26.463040087762398,5.277398067216693,5.277398067216693,True,72.3093026644916,7.369230245682816,0.0612605192936546,0.0032690494626797,0.0002448157236946,-0.0035858197946604,-1,,0,biogas_training_data.csv
275,0.1535598964370119,0.2614542590329375,0.1105197072458699,0.1093876075560679,0.2630950871974497,0.1019834425306628,36.10923420275528,42.08239147942897,3.23263400959559,3.23263400959559,True,48.48273046379976,7.340734129321149,0.0589488609932611,0.0016613321209902,0.0003816625326422,-0.0029704852431992,-1,,0,biogas_training_data.csv
276,0.3347739859238725,0.3624257878168099,0.0499117250257131,0.0920184706226948,0.0645842943093603,0.0962857363015491,43.49403334439778,42.90332362469727,2.903912449693708,2.903912449693708,True,42.64419049747993,7.416010524230589,0.052814238867381,0.0033612760335518,0.0005004479051704,-0.0026321089180205,-1,,0,biogas_training_data.csv
277,0.6424787347327107,0.0114465089903892,0.0444906545929371,0.060224139125414,0.2155727696214889,0.0257871929370601,25.73941454402349,24.90809365226937,4.247325345541421,4.247325345541421,True,44.24964011499687,7.212015895234624,0.120723075249773,0.00065719194788,-1.10277765670792e-05,-0.0038911855845729,-1,,0,biogas_training_data.csv
278,0.3206255167183392,0.189699456899343,0.0014284204298096,0.0584799053200747,0.3818896879909815,0.0478770126414517,38.50611257334968,38.53032785246793,3.235056478372716,3.235056478372716,True,45.67722458830479,7.363866887990273,0.0569541632822662,0.0020438924940678,0.0004129974831616,-0.0029757100664433,-1,,0,biogas_training_data.csv
279,0.1453999115700955,0.051512702308375,0.126218644777155,0.2443045772696523,0.120559267922967,0.3120048961517549,40.47441365503253,44.61826192222652,2.688477576047505,2.688477576047505,True,47.03660228018945,7.461808892755163,0.1354700887295283,0.0044718279000699,0.0028174650409143,-0.0012447596375865,-1,,0,biogas_training_data.csv
280,0.2955581061686804,0.1529495775353642,0.04182666630255,0.3653082622508123,0.138795188782979,0.0055621989596138,39.7886293695302,42.03486368426528,2.951689887220503,2.951689887220503,True,50.88650833563478,7.434347856663504,0.0826251975492912,0.0031658408916668,0.0010607027631815,-0.0015971552399309,-1,,0,biogas_training_data.csv
281,0.0720600227046449,0.1366455290994628,0.3163459454787999,0.1337853583533192,0.0394075413748657,0.3017556029889073,25.979274196465585,19.381406017651944,6.787759185533543,6.787759185533543,True,72.19030764350363,7.135076239375303,0.1835842057254019,0.0006701217057891,-0.001418279413208,-0.0049284093801932,-1,,0,biogas_training_data.csv
282,0.1071916821089467,0.1774624375504443,0.1319984362809996,0.472396699671947,0.0587452196998707,0.0522055246877915,37.43795546750491,44.32501218499293,3.0493826441920797,3.0493826441920797,True,56.93210564310119,7.424602303176745,0.1020884276447475,0.0028240449102467,0.0015459083640372,-0.0013069438248801,-1,,0,biogas_training_data.csv
283,0.1372138182099246,0.0527312730179554,0.2623512237948485,0.2269174619798682,0.3172187176731968,0.0035675053242064,25.090002498793183,30.58517368465399,4.5766668561003465,4.5766668561003465,True,61.48528026582533,7.196956016837504,0.0974633771717628,0.0005110449309956,-0.0002372778195904,-0.0042220458166921,-1,,0,biogas_training_data.csv
284,0.017642717541756,0.0954281239892197,0.2951643807592954,0.2393215576417482,0.0088841531208751,0.3435590669471052,33.02711115106776,45.82539525534787,2.8438720115471914,2.8438720115471914,True,48.74530280982749,7.37392479431922,0.1446072360114665,0.0021996754377269,0.0019808911760068,-0.0017080092852328,-1,,0,biogas_training_data.csv
285,0.1317988186117867,0.072672111594447,0.2200902641455297,0.2433196567134139,0.2637921308915943,0.0683270180432281,38.432256177117175,19.506334534423893,6.957776482084897,6.957776482084897,True,87.99420500297518,7.28129014780778,0.0877121825534701,0.0018624017217115,-5.0830998742595977e-05,-0.0038250853589112,-1,,0,biogas_training_data.csv
286,0.1076196187938922,0.0388670517341614,0.2264483370360524,0.5084168013284349,0.0653278251046361,0.0533203660028226,42.05562259263826,23.921256936380573,5.580123948160612,5.580123948160612,True,90.86099904404064,7.419997899395012,0.1306503593276331,0.0040801750337337,0.0012740279210306,-0.0018388434798442,-1,,0,biogas_training_data.csv
287,0.1692736688172745,0.0455581686275566,0.2143150281346893,0.1592478070475932,0.3162222849173522,0.0953830424555339,42.06689342288119,21.95774604475622,6.014717589475655,6.014717589475655,True,77.36750693282401,7.33188977598106,0.0727439687468581,0.00263078059812,0.0001094826224544,-0.00367152395644,-1,,0,biogas_training_data.csv
288,0.1187488160210867,0.0246223428620908,0.0997646567516944,0.1579773463458738,0.2338474811986516,0.3650393568206024,36.80640501766298,25.87760270991336,4.614023543961531,4.614023543961531,True,65.12647295378704,7.365167251657361,0.1842712226254163,0.0028985973269495,0.0014015512299471,-0.0024573171674082,-1,,0,biogas_training_data.csv
289,0.0169690607219997,0.1175625326297699,0.2165720749124735,0.3837199847442138,0.1086675955815398,0.1565087514100031,30.49650101510134,45.46230248687477,3.031839269469001,3.031839269469001,True,54.40177602372944,7.354125529090369,0.128800124066983,0.001561260226593,0.0013983507822871,-0.0016868252518537,-1,,0,biogas_training_data.csv
290,0.0779670207742802,0.1493021638036198,0.3359699838323717,0.2004886007477604,0.124193372778482,0.1120788580634856,31.838538770913207,38.7055659056627,3.670651937844687,3.670651937844687,True,55.42584510312238,7.288628486423798,0.0725888211502029,0.0011426892921647,0.0001844980910602,-0.0032850195347243,-1,,0,biogas_training_data.csv
291,0.1206419260888089,0.5612348393204042,0.069915512054205,0.1496870475184039,0.0217150921732414,0.0768055828449362,41.14863211952563,49.94973480267059,2.910629786996377,2.910629786996377,True,46.08520587191539,7.384786113885597,0.0437823617323273,0.00225846271953,0.0003828666769229,-0.002823468714322,-1,,0,biogas_training_data.csv
292,0.2386479846300743,0.3783212907238462,0.1148082731026241,0.1857791919040858,0.0339549366654828,0.0484883229738868,30.9272411402233,26.317678045251288,5.086986070276232,5.086986070276232,True,62.32028248492476,7.210494109936568,0.0803143958686777,0.0008327709903712,-0.0001392116250773,-0.0046270830827378,-1,,0,biogas_training_data.csv
293,0.5010674306145597,0.0080377856062596,0.0756118253583264,0.3778072604186394,0.0323489754637883,0.0051267225384264,27.73642556059253,32.99487718492134,3.3469743630851303,3.3469743630851303,True,50.14274768314791,7.313151846968232,0.1610054457974925,0.0011609108798481,0.0004708977309539,-0.0021835308720573,-1,,0,biogas_training_data.csv
294,0.4090797847863858,0.2508957469923074,0.0041709380728141,0.1851481074507061,0.0569670350119641,0.0937383876858225,44.95160074525835,38.03524040482634,3.0620568431675683,3.0620568431675683,True,46.29855143710986,7.452948392885183,0.0691350160953337,0.004561221583497,0.0007389123241161,-0.0021152414018072,-1,,0,biogas_training_data.csv
295,0.226598177225769,0.0117020697630306,0.0549604311244106,0.0055027079989801,0.2255367334852062,0.4756998804026032,36.90425680826744,25.69476371687176,4.273635939305348,4.273635939305348,True,54.86366592093815,7.3631392909224385,0.1857843244995854,0.0029786684638379,0.0013389902190127,-0.0026277039534733,-1,,0,biogas_training_data.csv
296,0.0156781038886816,0.0102127067930589,0.7447297727233124,0.0726343955071951,0.0908117476275494,0.0659332734602022,43.30597520571109,29.876663845213976,5.366299657402823,5.366299657402823,True,70.7900907909085,7.265636415221069,0.0396214930074345,0.0014504313777686,7.698525554655208e-05,-0.0060151195618939,-1,,0,biogas_training_data.csv
297,0.1559845139184383,0.1499732659432001,0.179883217487171,0.2309665608654598,0.2714902422193876,0.011702199566343,27.68733826626123,24.61513852796534,5.618150226551782,5.618150226551782,True,70.1124510621726,7.187749723141162,0.1011345402537455,0.0006212875177309,-0.0002731734764113,-0.0046069872770234,-1,,0,biogas_training_data.csv
298,0.1775849370438936,0.2225669290144279,0.2865599008635717,0.0839711876951904,0.1469324632898114,0.0823845820931049,26.34333337695534,18.079161507551262,7.657460667086724,7.657460667086724,True,70.37251269025386,7.041955263671708,0.1166441324567203,0.0003512563187768,-8.860623416429382e-05,-0.0069069691411509,-1,,0,biogas_training_data.csv
299,0.2013607163507255,0.084552286825393,0.0237594629234501,0.4294180006672063,0.0019797346033424,0.2589297986298826,25.353375619998243,28.131196660006538,4.114824927746398,4.114824927746398,True,62.85656173413248,7.28264869498502,0.5825808353153205,0.0011647913410228,0.002733210898165,-0.0021714353648419,-1,,0,biogas_training_data.csv
300,0.632548527099522,0.0164332853868225,0.0297778151452845,0.1266532517081901,0.0357696118556769,0.158817508804504,37.69080529903594,23.73169849515631,4.2511746539815904,4.2511746539815904,True,51.4274494458481,7.356427585282308,0.118447602312098,0.0025515245627466,0.00037653415129,-0.0027215533298748,-1,,0,biogas_training_data.csv
301,0.416500771811261,0.2035958460072275,0.023590863158855,0.1730970602836751,0.1208888761323705,0.0623265826066106,33.40763543010554,48.36837091378304,2.4218502788368808,2.4218502788368808,True,37.61286607900094,7.360230069574174,0.0732921997458642,0.0016896624184514,0.0006314564798841,-0.0020998075476021,-1,,0,biogas_training_data.csv
302,0.4119915072000461,0.0712343388214644,0.0656516711891266,0.3565059760329521,0.0068408409329629,0.0877756658234477,40.03926243149831,31.63426547779805,3.563545769038364,3.563545769038364,True,56.32893828689208,7.425842802472911,0.1194782013773296,0.0036193057825753,0.0012437238442261,-0.0017645430158795,-1,,0,biogas_training_data.csv
303,0.5706717357559555,0.1296552823598073,0.0093344321383027,0.0449486755653883,0.1668247156714417,0.0785651585091043,30.690817502236506,45.87987195091981,2.3654378536922223,2.3654378536922223,True,32.58324851740487,7.3242738339461555,0.0735660581711582,0.0012934695222244,0.0004865395928078,-0.002478640384937,-1,,0,biogas_training_data.csv
304,0.0496414128819919,0.118237857031492,0.3507955092636083,0.4118368044657201,0.0170353434800478,0.0524530728771396,29.70194233761319,23.01370922066708,6.261847763861357,6.261847763861357,True,87.11036989332729,7.228978246260621,0.129587921522805,0.0009651655341622,-0.0004195581890052,-0.0037375249870263,-1,,0,biogas_training_data.csv
305,0.1089199431575401,0.0657153193459307,0.0548387619280732,0.4743284435663615,0.154259129869385,0.1419384021327092,43.18129628845897,31.181682211402894,4.058049433502278,4.058049433502278,True,72.12895253465418,7.47858117856836,0.1594086996746105,0.0054735503553432,0.0030917050618386,-0.0011989384065596,-1,,0,biogas_training_data.csv
306,0.0982238298761803,0.1220792659759913,0.2250454224213537,0.3716156720581933,0.0648467696274763,0.1181890400408048,39.84635898835953,33.629791766550646,3.993405462372097,3.993405462372097,True,66.64234031469104,7.408646892236391,0.1017405297719463,0.003256912562942,0.0010930842689783,-0.0019706743795925,-1,,0,biogas_training_data.csv
307,0.2472419649214937,0.1431054005654208,0.0280318592874559,0.0984605484259395,0.433180462455989,0.0499797643437009,38.0687841801899,21.97533166059302,5.847034732242553,5.847034732242553,True,69.75969646167025,7.280272001601784,0.072751631218874,0.0016327154003914,4.52488828398124e-05,-0.0041974021907046,-1,,0,biogas_training_data.csv
308,0.1889512146796196,0.0316355518193695,0.2729115494502205,0.2118111504464703,0.0040837467718233,0.2906067868324965,29.82744123253326,22.89969388674661,5.268951865205676,5.268951865205676,True,66.59678780469334,7.2578933079654036,0.1996748313838586,0.0013086911963336,-0.0005880718713961,-0.0032776359931293,-1,,0,biogas_training_data.csv
309,0.0883793045549238,0.3720588510309774,0.1835783202688712,0.0808785625831911,0.1900767733341043,0.085028188227932,28.10883128166845,44.9725746116323,3.271041499619645,3.271041499619645,True,46.391313590448526,7.229256672830228,0.0567369034503015,0.0005912698410157,4.749950795494432e-05,-0.0040372185731549,-1,,0,biogas_training_data.csv
310,0.1959945609137842,0.0072405023837942,0.0491436654584039,0.132318470216875,0.5977132001735977,0.0175896008535447,30.66493866500228,32.459575776575385,4.041369244997896,4.041369244997896,True,56.16145836466678,7.283393266306045,0.0807287665930205,0.0009881287781464,0.0002212397601876,-0.0034212105288563,-1,,0,biogas_training_data.csv
311,0.3989196190806897,0.1056215640458251,0.2988250528791329,0.1083777902279994,0.0532510958094455,0.0350048779569069,40.83948850282748,41.35296437502854,2.972378269305159,2.972378269305159,True,42.8621744028959,7.379656413477933,0.051458554863859,0.002474691521981,0.000379225345264,-0.002888125344122,-1,,0,biogas_training_data.csv
312,0.5494809266582856,0.0804941592451018,0.0717923827826194,0.052350481701072,0.0508333795815727,0.1950486700313483,33.76772517168386,29.050292343469025,3.62405839316943,3.62405839316943,True,44.0478634954378,7.318743970879334,0.1062381949978882,0.0017605062259349,0.0003679956091477,-0.003023847687919,-1,,0,biogas_training_data.csv
313,0.0587627384265089,0.2810031643777329,0.1462419486598909,0.3705700849562395,0.1134990942373749,0.0299229693422528,44.894034978700496,36.98389907916096,3.9183099307936247,3.9183099307936247,True,66.9567233527413,7.450481636446264,0.0652231483118741,0.0041241727299685,0.0007650607638356,-0.0020364368850385,-1,,0,biogas_training_data.csv
314,0.0826411478808144,0.3193970045969413,0.0406153698238543,0.3625928999977073,0.0112780185250041,0.1834755591756784,41.29276886235765,46.10215876876928,2.869794558700116,2.869794558700116,True,52.24274658666472,7.458954787760772,0.1013364193529053,0.0041963034040868,0.0018286442458628,-0.0012690435708202,-1,,0,biogas_training_data.csv
315,0.489698227903652,0.0894988334454868,0.0464701715850555,0.0842914311786735,0.0780210065714336,0.2120203293156985,40.75179672458678,17.407173798142704,6.144794832457572,6.144794832457572,True,65.7905165324145,7.325995007659122,0.1086234337188663,0.0027907476134769,-7.891312713267913e-05,-0.0031699043023124,-1,,0,biogas_training_data.csv
316,0.1684817392477273,0.5016448606040217,0.0255469419421346,0.0405263019069178,0.1155136257839125,0.1482865305152859,38.058442531279965,48.21397712751244,2.832398645749813,2.832398645749813,True,41.89643750382876,7.352817015742132,0.0493962238503528,0.0018936237880014,0.0003879117269958,-0.0029926453601586,-1,,0,biogas_training_data.csv
317,0.1140204928067316,0.1349291619925178,0.4753047678832169,0.1046574925612912,0.0087458817053441,0.1623422030508982,35.254641286002226,27.31889971471069,5.130830120268189,5.130830120268189,True,64.27609572499941,7.2335279503935475,0.0671616426549553,0.0012332851799058,-5.826351399000666e-05,-0.0048916333695825,-1,,0,biogas_training_data.csv
318,0.2217942179016408,0.1152428697482801,0.4744768494513922,0.0917282950089296,0.0486194832222816,0.0481382846674755,25.716855028363263,48.390980893168816,2.859563260916123,2.859563260916123,True,40.232077768242895,7.215049311857709,0.0583242745351764,0.0004957861197571,-7.5744727380898415e-06,-0.0038073430432561,-1,,0,biogas_training_data.csv
319,0.0388425337752728,0.4271556286627032,0.3659842593512932,0.0884115433052947,0.0084663662846117,0.0711396686208242,34.102356848235246,30.643512050284496,5.18001498862018,5.18001498862018,True,64.42294835715946,7.16511841041328,0.0500120198046972,0.000618821018382,5.459862097855036e-06,-0.0066430901101847,-1,,0,biogas_training_data.csv
320,0.3981055405577234,0.0754907590247549,0.1578042407616275,0.1409116649231244,0.140530945769901,0.0871568489628685,27.232007364984533,25.380175119597123,4.628799988508191,4.628799988508191,True,53.817553024446006,7.217970380753406,0.1203578682893114,0.0007706668867142,-0.0002521861171802,-0.0039268613711953,-1,,0,biogas_training_data.csv
321,0.2256144600378716,0.1613085604465656,0.0330518790155858,0.2381444266058463,0.0300849117181985,0.311795762175932,26.210569016530723,37.92758902439654,3.051034424378289,3.051034424378289,True,46.565765010733536,7.309565795829013,0.2434972225078263,0.0012277078014286,0.0017042822690267,-0.0021009625973305,-1,,0,biogas_training_data.csv
322,0.3172654935625251,0.089456768674643,0.1677885834825208,0.1434704531787891,0.0514255588742549,0.2305931422272668,29.14041083049624,22.08286275134554,5.256825408450205,5.256825408450205,True,60.449861711078064,7.234476952456744,0.1624963566649459,0.0010755382551923,-0.0005321857962787,-0.0036742715781685,-1,,0,biogas_training_data.csv
323,0.4562361271315849,0.0048306316170568,0.0243343277612848,0.2689281321592021,0.1513909461150232,0.094279835215848,32.88251554356195,26.66438532276592,4.114917962695891,4.114917962695891,True,56.817978853369546,7.336860450187911,0.1508144505953388,0.0017899552313602,0.0005381685590019,-0.0024622715301947,-1,,0,biogas_training_data.csv
324,0.1342426019855512,0.1356672569098134,0.2126099984078923,0.0875843115998893,0.4266440244460912,0.0032518066507625,35.1633471162575,29.580080260288323,4.855014822607163,4.855014822607163,True,62.90074701157697,7.247408649459004,0.0550255631949586,0.0009550767630638,9.25827884824102e-05,-0.0048522941487237,-1,,0,biogas_training_data.csv
325,0.4362928388000588,0.1307548025028528,0.2887548118186362,0.0522454902511481,0.0009216573099782,0.0910303993173256,31.66188322021276,27.253080805857984,4.365810906063403,4.365810906063403,True,48.92452184540347,7.22477777394804,0.0759149260040538,0.0009577334007391,-5.432955547513214e-06,-0.0044664494621551,-1,,0,biogas_training_data.csv
326,0.3432868353447873,0.366459776541213,0.0034769346454707,0.2123280801900827,0.0211627119293627,0.0532856613490834,40.61162275053169,43.64814824859826,2.836440400316821,2.836440400316821,True,44.42442280832522,7.408730668522859,0.0621447955735885,0.0029044319147365,0.0006085213568382,-0.0022287172978938,-1,,0,biogas_training_data.csv
327,0.1036194788621746,0.0434449287973273,0.0107761196727171,0.5202895915756113,0.2009048865479933,0.1209649945441762,30.206970868305,22.899617638709195,5.509737310669397,5.509737310669397,True,85.9913510549259,7.318831924436222,0.3792664039389058,0.0016527579752362,0.0024842244953376,-0.002132894318145,-1,,0,biogas_training_data.csv
328,0.1095176307074903,0.1878941523435168,0.1332567396092112,0.3113338296287739,0.0040468296841122,0.2539508180268952,29.849657060566656,29.194536022042605,4.335341642020662,4.335341642020662,True,64.23520257075695,7.30212422256667,0.2023078142860797,0.001484005415342,0.000580546117887,-0.0025868365971124,-1,,0,biogas_training_data.csv
329,0.1384034653366352,0.0952517543039913,0.4317311064636053,0.0986698471794104,0.0366064875461242,0.1993373391702333,38.665167153176256,19.13011501853682,7.025715108035047,7.025715108035047,True,78.094667316464,7.224274708506277,0.0772647489891671,0.0016507860611407,-0.0001812929764476,-0.0049483793080973,-1,,0,biogas_training_data.csv
330,0.2867943554498699,0.1810401204824778,0.1761568715213986,0.1473302945007948,0.1189960381209558,0.089682319924503,31.61471484109733,47.215384703566016,2.672884797092461,2.672884797092461,True,40.72303144926199,7.321841642303559,0.0689008498616757,0.0012776630828782,0.0003855590650803,-0.0025558810983913,-1,,0,biogas_training_data.csv
331,0.3231790269037936,0.1521657426380027,0.0162174687888775,0.0208261025316841,0.0756260737508073,0.4119855853868345,25.97138579693916,28.430784209582647,3.82178285977143,3.82178285977143,True,45.33784332655783,7.256995861271923,0.2280653776894181,0.0010465829293964,1.299832069722489e-05,-0.0031410955205929,-1,,0,biogas_training_data.csv
332,0.2670850672009713,0.023819712125216,0.0247595929511483,0.4416951684529245,0.2037887424677526,0.0388517168019869,25.94748040010964,15.52821486554123,7.778202312576727,7.778202312576727,True,92.84708793419745,7.200418476868854,0.383089507400483,0.0007904220738717,-0.0031040030595186,-0.002822288301815,-1,,0,biogas_training_data.csv
333,0.5672808937572694,0.2057374076413015,0.0661719743085408,0.1340215865275811,0.013855035145883,0.0129331026194239,27.212589351244063,34.80597146513185,3.2190796084935664,3.2190796084935664,True,40.278573472673465,7.250821112400744,0.0873651056217931,0.0007950615143972,4.679925085657776e-05,-0.0033460705669645,-1,,0,biogas_training_data.csv
334,0.400194994373196,0.2168384881094453,0.0866225506435539,0.1058664808516417,0.0998330538917528,0.0906444321304101,29.83277817478172,32.76848201722707,3.6252986892371006,3.6252986892371006,True,46.029196981617375,7.263044212298716,0.0857842737495484,0.0010022425721522,7.355345360781641e-05,-0.0035319657929181,-1,,0,biogas_training_data.csv
335,0.0685877865782751,0.1263896309897481,0.0412095593165007,0.2825309755703335,0.0960129280393577,0.3852691195057846,36.80390765532252,43.977413323591165,2.741921908681783,2.741921908681783,True,48.94603107835452,7.437453890534964,0.2082234061003814,0.0036369286656343,0.0049698040394026,-0.0012390778537517,-1,,0,biogas_training_data.csv
