idx,cow_frac,rice_frac,wheat_frac,food_frac,press_frac,poultry_frac,temperature_C,HRT_days,OLR,OLR_used,converged,q_ch4_avg,pH_final,VFA_final,S_nh3_final,vfa_slope_last5d,ph_slope_last5d,first_instability_day,sim_error,stability_label
43,0.29445635622547556,0.11514995389253221,0.3922178267205911,0.013525550625647548,0.15054161161549648,0.03410870092025704,35.05173486613255,19.264824213422152,4.700480473507189,23.654883198514213,True,224.70603527731674,7.272627448860862,3.3962186830975316,0.0030677401041048244,0.02892050638533253,0.00026279829993705654,6,,2
44,0.2956268937232997,0.09595304802511856,0.053113549545714685,0.1594440572200009,0.30503177032495776,0.09083068116090831,34.972733676404744,23.671745113370925,3.363661965925667,15.40666796457813,True,181.15312866710454,7.088234902205203,8.689575490123195,0.0029013031550756446,0.11751127303020535,-0.0022567484280890168,4,,2
45,0.023207777957325308,0.046425887366571966,0.19247869564801948,0.3984583327267937,0.1864308552733939,0.1529984510278958,28.27364645235637,38.96398033103613,2.929213747771601,11.019727711224865,True,0.43680738500514565,4.461725060564942,53.1877150202219,6.340103219574177e-06,1.47510692510386,-0.009962507641355233,3,,2
46,0.1502651583731826,0.10625322290976177,0.07845018170965642,0.6026659955077212,0.06234549705776559,1.9944441912338575e-05,37.392822727003434,17.068249998060963,2.9466333233526414,17.431853715271387,True,241.685856120078,7.086085400445114,9.18533436975136,0.003356152069154589,0.11845642111457695,-0.0036452823054411603,4,,2
47,0.3563904782968138,0.31823288947560757,0.1748140669754788,0.0009506293839807939,0.12013252216489671,0.029479413703222154,33.88848393225425,38.445661374374566,3.2869122095043015,10.842254809437005,True,134.54744009046473,7.328788855147098,2.4214012204313105,0.003297029096170187,0.028682839163044645,0.0005483530722570957,-1,,1
48,0.1873641247163887,0.11657942057643661,0.13554310181023754,0.4255122817902154,0.03284880152534841,0.10215226958137343,33.681872812683444,21.67439157729734,2.3262759893702087,15.28421337239909,True,202.71650283208288,6.978107289164932,10.147289271671998,0.002239673645963081,0.12561207941179006,-0.0032063550066556384,3,,2
49,0.11385705498574308,0.2078146719401153,0.33758578413038787,0.14029225395795067,0.04905979313456094,0.15139044185124212,34.24806882965845,25.972786507626168,1.0864483195213217,20.730600100580595,True,251.24880769858956,6.985677643217343,10.024011980051512,0.002545533981946273,0.15063819214951787,-0.00319843047948509,2,,2
50,0.10609374503927797,0.04716644679595119,0.1852536351248794,0.292963011398199,0.008896739705132413,0.35962642193655997,37.915503090332294,37.40401929599417,1.560996355994443,11.085031168651106,True,169.81240877362058,6.8170809364579155,15.020986861647025,0.003169240480477942,0.289949503614266,-0.009978774090116825,3,,2
51,0.23948382513646224,0.07152931047052268,0.2787843641010437,0.14177292797080732,0.16221279681255024,0.1062167755086137,34.648433722468596,17.71439352838609,3.6889603721592468,23.438463578630873,True,237.98493557105863,7.035087118553706,8.652279769182693,0.002471064036984399,0.08672467025141639,-0.0015467491009155422,3,,2
52,0.05351501346465022,0.17162504759499367,0.09019344508242699,0.07316537023993236,0.2359398127214399,0.37556131089655687,31.3748054060681,31.485565867297545,3.9079784571475304,19.88887404246783,True,0.15415977161939248,4.396704884382521,81.22623913904673,1.0999647462497417e-05,1.9156406313566552,-0.005591951047333576,2,,2
53,0.21484073687725302,0.07820986334000442,0.03186059112657012,0.2278871077210657,0.13110200954929052,0.31609969138581623,37.223769903011885,17.693523648897415,4.664047380550432,21.03970635943128,True,0.40206869661951855,4.50630144064654,55.85979481630153,1.5044273550832643e-05,0.9818266508550272,-0.005369008523773346,2,,2
54,0.38917391557724784,0.12943817729169566,0.0720622267475802,0.14992111484340995,0.25424750590214185,0.005157059637924486,30.76256789073857,15.935313904404495,3.2194098775659334,20.66360061300878,True,189.202380949941,7.084866031866588,6.2592446715491965,0.001621138230049833,0.026682592481106587,0.0004523189904691742,4,,2
55,0.15857907259003204,0.1889102926680802,0.17657454542001205,0.20291770926537617,0.166382157783354,0.10663622227314574,32.45106740634927,35.74474357831033,4.233005888257207,12.400760058260635,True,173.58785566358887,7.064556565643566,8.740837489132769,0.002438178058024331,0.14145864990516618,-0.002609950852208594,4,,2
56,0.45001977496704876,0.08633612738399311,0.04462931611269816,0.11234543199446932,0.036069099549721144,0.27060024999206944,31.805666713872583,38.82248487674362,2.1636713525604745,7.903842685224699,True,101.61985797151613,6.995817139515902,9.454834354396478,0.0022447235499124278,0.12432380132265396,-0.0015830623374249377,5,,2
57,0.4213836515115321,0.10695498846108097,0.02252620587432926,0.3162604859234906,0.03278256776982059,0.10009210045974656,34.180685550780574,21.39912726419007,4.744174280195853,12.745127456364958,True,152.8753315280243,7.079519717358544,8.22605798492595,0.002590599248314503,0.08765746175162933,-0.0014892149847739143,4,,2
58,0.4663731926693504,0.1851327494605028,0.028002764826168827,0.1328949511657132,0.12652454205948988,0.06107179981877485,29.97529381098422,16.122765484808223,2.7403882400121518,18.815257559451712,True,164.64040876627405,7.022484490073275,6.966972841574935,0.0014213773409260627,0.0214670791084009,0.0011275363366919648,4,,2
59,0.40350543150242596,0.04314466725722474,0.09949978082869328,0.13273056650922394,0.020614775911346358,0.30050477799108577,39.908506768670044,37.29193165637285,3.994432077827797,8.542411042060069,True,114.95051592916855,7.115353287180121,9.779419188335876,0.0054093774889564785,0.18190574335753426,-0.003631525212117396,7,,2
60,0.41865507134503666,0.08014365801464561,0.04418690170521986,0.20092093600832794,0.0794069213126572,0.1766865116141127,38.6895098905423,37.33616599244658,3.0754334415457962,7.969870752348329,True,111.11760304331655,7.196220446432375,7.739599656166284,0.005064530645638901,0.15241839309257926,-0.0031220749686293433,10,,2
61,0.572804300605036,0.10225288207322697,0.029357998517473134,0.18076938006942392,0.1123976725972731,0.002417766137566856,31.791148621969516,34.3003108027747,3.6466450526710443,7.561509692877346,True,96.55984993075883,7.243324527402239,4.4288708286154606,0.0025728270590806212,0.056322710715290436,-0.0004574489233090422,23,,2
62,0.5175934898764197,0.20863903928405741,0.04543445876770494,0.21654851989267365,0.011544420983108032,0.00024007119603626316,32.48389274648452,17.36166670153788,3.987158445396104,15.593278046775104,True,153.43888550153946,7.170848101563522,5.1488919734390635,0.0021463145271458893,0.023425148397249566,0.0003987101566877009,6,,2
63,0.09267099473323379,0.1983612278207196,0.3328426887207371,0.07733752734527222,0.10736977171718912,0.19141778966284823,31.149526191074376,38.420328763344486,1.963882300022739,16.08885000867837,True,0.12370394653464249,4.290182958855612,70.22686932003901,5.4622908244554386e-06,1.9461245682743973,-0.009002873562047525,2,,2
64,0.5577957501653937,0.07717675681295473,0.11218646244628448,0.01652327747642525,0.010773061535422625,0.22554469156351917,29.473095188937833,35.777816803122654,1.6131372664979762,8.267524020085142,True,93.40949015512017,7.024089790757071,7.884498919483155,0.0017976322464871078,0.07727478063861826,3.915008457338536e-05,6,,2
