idx,cow_frac,rice_frac,wheat_frac,food_frac,press_frac,poultry_frac,temperature_C,HRT_days,OLR,OLR_used,converged,q_ch4_avg,pH_final,VFA_final,S_nh3_final,vfa_slope_last5d,ph_slope_last5d,first_instability_day,sim_error,stability_label
0,0.3464419596867488,0.11806892623094595,0.1858849881729097,0.04289008545105263,0.21362774700533785,0.09308629345300504,31.897958569410825,20.41069639258611,3.1143967905897627,3.1143967905897627,True,54.41558746381288,7.255624255556663,0.8981142656120337,0.037090183332576236,-0.005908766026342811,-0.012674464814437032,-1,,0
1,0.28548450033970857,0.17106497774846438,0.10805877476708714,0.3070145309913881,0.05897970743566737,0.06939750871768459,28.165116357595082,18.34927075151525,4.398567028585564,4.398567028585564,True,42.186009198040914,6.7759704145392226,2.2376377849609463,0.04101996281075932,-0.003522342696443418,-0.005609854638769417,-1,,1
2,0.17912081338879876,0.3749003827103642,0.17267242149653042,0.22156124046805034,0.0008269083338090071,0.0509182336024471,33.05769682619821,31.740074217838032,1.1081085401966189,1.1081085401966189,True,25.07325293468744,7.246135166693615,0.3560616675627239,0.03573869321954888,-0.001995519604482467,0.006672475608343279,-1,,0
3,0.4336632492195008,0.07702347072360714,0.0945266892408899,0.01461162066291276,0.01955742538213531,0.3606175447709539,37.40471227655799,21.913862688809317,5.3452005359774235,5.3452005359774235,True,9.95962549309796,6.454136831555423,2.732391156499405,0.055611971481383596,0.013635602753108302,-0.012911761620886709,-1,,2
4,0.21601394049091321,0.3242369658703095,0.11526152662468621,0.003925825312584797,0.23987437859037494,0.10068736311113148,33.753373950199816,19.903144018500882,0.9978978907944434,0.9978978907944434,True,19.900102583849733,7.253470481861387,0.4171399749445867,0.03135812147284585,-0.00016198682014879816,0.005833823541804138,-1,,0
5,0.0705131201125724,0.02653722174654827,0.22720522336750673,0.3782890590376722,0.02618052112467955,0.2712748546110208,36.26407375205601,34.56158432020494,2.648151640522263,2.648151640522263,True,84.35024192885027,7.183525573579743,0.8117276966004638,0.0442751516955136,-0.031010274962210663,-0.0007918131861584184,-1,,0
6,0.38813069046143334,0.06450806128375332,0.1538675296452953,0.08441413674376749,4.615648615194484e-05,0.30903342537959855,38.16189188771522,19.471974929005754,1.832309969561899,1.832309969561899,True,42.770695289041775,7.267728681718493,0.35606332438716787,0.061426179992956846,-0.025364910986379722,0.007789910843424613,-1,,0
7,0.27046914713153286,0.08026446784487576,0.16608981601463416,0.27630571004557897,0.03996367396325223,0.16690718500012608,33.973093053707615,40.980199360803255,2.94055997951582,2.94055997951582,True,70.36036294576219,7.097781987867907,0.8518399094846207,0.04057226526032161,0.028977648561864265,0.00013324596913259762,-1,,0
8,0.13768753718464993,0.4002122847728301,0.25301584418359463,0.17219099047619899,0.016540194083986163,0.020353149298740193,30.98071472965475,42.21032510508897,5.168877849223626,5.168877849223626,True,12.129493272276353,6.645030636275072,2.8826244802142718,0.04079301825231173,0.0027272018741890253,-0.02595458398939216,-1,,1
9,0.5219466963747984,0.117253354944237,0.0509144891489179,0.002185291769744129,0.03149035100664496,0.2762098167556576,29.584869335353122,42.1407104305245,4.970590205585876,4.970590205585876,True,15.292367042103187,6.576472301544675,2.449509803178007,0.040922096306978115,0.010649873919841466,-0.0088673875096423,-1,,1
10,0.3679470999114445,0.013205208470109404,0.3362687284995541,0.006944549950091751,0.07804567073121052,0.1975887424375899,32.34798275874473,42.96526246653226,3.599661175361672,3.599661175361672,True,70.72674436581924,7.123686117802441,1.0292189256166524,0.03641566119825014,0.03184830406342619,0.004441014913499224,-1,,0
11,0.42169860458578073,0.13666338636195807,0.04837895130824357,0.27380502202028206,0.013899676660095884,0.10555435906363975,32.39210060803141,40.47270475231825,4.945059946799875,4.945059946799875,True,22.702777288159808,6.602311775569497,2.9167842883015793,0.039834369665110295,-0.025954232750164456,-0.00889184824280259,-1,,1
12,0.14373103822318456,0.058264899552042365,0.08920417077019024,0.14919420573635406,0.1291969016671055,0.4304087840511232,28.373832901207983,33.47664563293354,1.9163166182675695,1.9163166182675695,True,29.11138334621375,7.271032190226804,0.5609514220044414,0.04841299830534807,-0.043495914657198334,-0.004601938127246543,-1,,0
13,0.45601206924607496,0.02260343016204045,0.1458635278611603,0.2597330351839793,0.022948898960434255,0.09283903858631072,31.463734282634793,22.885125348319665,3.178613630318731,3.178613630318731,True,66.82597668754347,7.203769592490447,1.2065051504535662,0.04138710186838154,0.03570453321068757,0.0015762662339846478,-1,,0
14,0.4299245987952792,0.03224879582627178,0.005869117308136875,0.11759444013990163,0.018021408339089145,0.3963416395913211,30.620007411570064,26.348842608427432,5.396396816555162,5.396396816555162,True,6.230620740045665,6.334243894080143,3.014828679892358,0.04759280490307818,0.010056455317279129,-0.0017647724271305787,-1,,2
15,0.3123213201570996,0.01530695807726319,0.2651627913122893,0.3216001556804866,0.005158756238097377,0.080450018534764,40.552214230628515,16.149470078627584,1.7582051069057822,1.7582051069057822,True,58.90329492529777,7.16884557560997,0.8154448951747064,0.05283852181987522,0.02006695339340812,0.00110148587663652,-1,,0
16,0.27911498307164007,0.09923570640260809,0.017811470642008304,0.337489445604392,0.028165389855085106,0.23818300442426638,33.42526094602424,30.084949352779283,4.552529136302244,4.552529136302244,True,52.123691102742384,6.8488809882367185,2.766842645734016,0.04605095383845781,0.00889426081985309,-0.004166702001529533,-1,,1
17,0.053818334338870386,0.08015921897613423,0.04655766012693367,0.7989082420770168,0.002409511879436093,0.018147032601608812,34.24782250805489,36.762942313818485,1.7908976904221896,1.7908976904221896,True,61.00632027164095,7.361241284278033,0.9707372423444109,0.0430357734437333,-0.031347960707072575,0.003190884516865476,-1,,0
18,0.0929056311028236,0.4035081258554492,0.06054598626755251,0.03473088666715114,0.3474246064869835,0.06088476362003999,29.748689350487318,13.089789513969277,3.417349529529316,3.417349529529316,True,50.82779072308515,7.27676763051207,0.952920444167251,0.03191529494562677,-0.010951641584935747,0.002922680824953417,-1,,0
19,0.19215592982916108,0.039772382378965895,0.18112429183535386,0.36412148388583565,0.039234350342325516,0.18359156172835803,30.511197691634887,16.498187918995004,1.388596532066622,1.388596532066622,True,26.67817999312054,7.044265727058623,0.49676399393993764,0.04873302914480307,0.021187051804099927,-0.0014993899834888477,-1,,0
20,0.20029720510001128,0.0241624460675632,0.229921775284393,0.2364735140960309,0.003041746700572321,0.30610331275142927,38.65343330320903,39.35635549553747,4.757562817152425,4.757562817152425,True,48.30654538344463,6.7859434548773745,2.534143336912133,0.04970153304341883,0.0033541140532684036,-0.0011426084525812362,-1,,1
21,0.23461360625209957,0.09390469830983829,0.1398666800745308,0.08214831417520801,0.36706501758130894,0.08240168360701434,41.51598792718403,30.987410039783754,4.979066308560281,4.979066308560281,True,38.10959631603473,6.5782075205438,2.5437251513725028,0.055923186377026736,-0.016610801079232983,-0.016702969302707857,-1,,1
22,0.40341165116654154,0.18868005165451956,0.05506678337541342,0.175388612984965,0.006000361204197415,0.17145253961436288,38.189788916219804,12.509271739366609,5.783420150775513,5.783420150775513,True,2.8533639769746375,6.2997392350764425,3.622303445229713,0.05168045339344487,0.057346848759755965,-0.023934538909622535,-1,,2
23,0.46795449773569425,0.32495794547362,0.012694270755669673,0.13183596976456113,0.05733747254191459,0.005219843728540479,31.110756393181703,18.453122918115984,5.369192600687798,5.369192600687798,True,6.462323465066816,6.329973223315491,3.15731800140853,0.03807586184241675,-0.005622437107162707,-0.0008115864762928016,-1,,2
24,0.23109352319816698,0.40596637408514746,0.1451446243215776,0.10941249627050972,0.035188286435575374,0.07319469568902286,33.326022185599506,27.398498092541676,4.728376867988829,4.728376867988829,True,33.688587343555106,6.785326289114964,2.303122937999113,0.03485809265710097,-0.034372593227012874,0.00037304626348901113,-1,,1
25,0.19506016574128276,0.013926071404146515,0.3329367889614118,0.07812652608258261,0.10756479100137203,0.27238565680920424,36.17037551465974,25.880767246827673,1.7541151785713418,1.7541151785713418,True,48.94376291203693,7.139558829522506,0.33975939218629686,0.04508514285013828,-0.055063478675727674,0.01861202786911729,-1,,0
26,0.3697832088377102,0.16524284430949085,0.13699933891112925,0.24691421105945247,0.0700989661907401,0.010961430691477318,32.38151227663696,28.31938959048648,1.8297096251491765,1.8297096251491765,True,40.84176764169877,7.26563025676302,0.5880432925105914,0.03650950881109503,-0.010643899594232842,0.013911238778763935,-1,,0
27,0.1056364275679224,0.2867456160084427,0.3150864860598643,0.025449545363829228,0.11129551533587452,0.15578640966406695,37.00700260491108,24.428542799227635,4.113250306017053,4.113250306017053,True,83.31064918859559,6.8649551074150255,1.5928854685048273,0.03605913706896004,0.04984936419426586,0.015601083013438356,-1,,1
28,0.29381074897693094,0.07145478999436992,0.00911832842015523,0.41981547134811675,0.15636232296387054,0.049438338296556666,34.83309390193116,42.465078020542634,4.213195582820071,4.213195582820071,True,81.14537627379318,6.933433873528737,2.3346595562745525,0.04207795231671129,0.014145594811051264,-0.016994582085507928,-1,,1
