idx,cow_frac,rice_frac,wheat_frac,food_frac,press_frac,poultry_frac,temperature_C,HRT_days,OLR,OLR_used,converged,q_ch4_avg,pH_final,VFA_final,S_nh3_final,vfa_slope_last5d,ph_slope_last5d,first_instability_day,sim_error,stability_label
13,0.3746456144138647,0.10831318390286421,0.013120456788846956,0.23421898896123808,0.2174114328029445,0.05229032313024165,39.895243118156344,48.7003892973684,2.415235837576116,2.415235837576116,True,40.5445864309364,7.441861239554811,0.07433220950197032,0.00324119608780105,0.0010890915546968943,-0.0015634136253868114,-1,,0
14,0.1276654702021001,0.02889893748601282,0.10087699761331473,0.37709417373415366,0.05543343993542701,0.3100309810289916,31.51650716276304,24.818388241394757,4.780280374712889,4.780280374712889,True,72.07208529427089,7.33098277107716,0.40229460114550086,0.0020255941588765603,0.003254634336936798,-0.0021918565080126014,-1,,0
15,0.05523407397115349,0.10330477025932239,0.26923660214043316,0.08215742014913238,0.24162228237335748,0.24844485110660103,34.39111622551616,17.578854363371427,7.689854503476648,7.689854503476648,True,82.3068917711512,7.183597727690209,0.10615179964216336,0.001215212868040843,-0.0003862621895241683,-0.004988038556989901,-1,,0
16,0.30739960486909007,0.007453433232708784,0.5642957076641846,0.07526371253636067,0.007150949761846562,0.038436591935809235,27.598430106709433,29.02819704903735,4.554430370394581,4.554430370394581,True,51.39231634445719,7.151264193781667,0.07224686904257913,0.0004908218783111756,-7.185623834169052e-05,-0.005505398822736442,-1,,0
17,0.11022415533207564,0.11084026267249293,0.3661579606286972,0.2636006616227882,0.03334987058073157,0.11582708916321438,29.53818698101768,36.79255978730041,3.74659970225144,3.74659970225144,True,56.6768850081725,7.276876057940809,0.09266613076427666,0.0010392430798326368,0.00010154324843929923,-0.0031146395379032157,-1,,0
18,0.1994174684809142,0.4866791723886864,0.1376212026277848,0.16952393567506127,0.000367866231199232,0.0063903545963542715,33.74303837744662,43.3071278423135,3.2940030561970364,3.2940030561970364,True,48.15273050425988,7.281931445590857,0.04865174569253694,0.0009897220341993345,0.00013721396366088976,-0.003724295084550729,-1,,0
19,0.334226669744043,0.2561956347265465,0.08236836297178993,0.23140059784029857,0.07264110470493257,0.02316763001238931,39.00530204004498,22.494665655281644,5.557626428282596,5.557626428282596,True,70.210651531272,7.308273747237244,0.0769950677193581,0.001990363458319931,1.7556666768186344e-05,-0.003617239916710092,-1,,0
20,0.13264576641950218,0.19287985949273384,0.021241333195221698,0.2039491670479734,0.09236717584273296,0.3569166980018359,41.64519602790402,42.190574299872075,2.8403706866831713,2.8403706866831713,True,48.05250016979623,7.463992850310092,0.13510681309644243,0.004914645318142105,0.0027050747709099375,-0.0013746319210806782,-1,,0
21,0.010208535876283654,0.18829293166123845,0.36318229873189845,0.2573464983624459,0.10685568333533269,0.0741140520328008,32.74956758060349,21.533124157209762,7.023327570620721,7.023327570620721,True,87.81126335533051,7.182334843898043,0.08525094166673522,0.0008870075331492614,-0.0002489671804430766,-0.00521789343187969,-1,,0
22,0.023927548658894186,0.007136526193781049,0.2184922311682006,0.09662757758031289,0.6244671902656146,0.029348926133196652,40.73848755004277,36.59403426368129,4.059966418597583,4.059966418597583,True,61.39772401737536,7.367762955577813,0.04858376967664919,0.0019717101391585876,0.0003669914533067421,-0.003349039680023308,-1,,0
23,0.4172441342334398,0.05461483795720531,0.10218736596935035,0.06217068572370482,0.21214457066075626,0.1516384054555436,39.1033075725267,41.22916124087872,2.7529572925118964,2.7529572925118964,True,40.04028270010692,7.4009388837759555,0.07369005226722836,0.002842392662523366,0.00077927002663199,-0.0022850804600398488,-1,,0
24,0.14939310096750882,0.08177529728481604,0.09331913901390543,0.6722604741624996,0.001846164927085048,0.001405823644185181,34.1783155107668,32.74964783811575,3.9449450268798616,3.9449450268798616,True,73.77231195264935,7.403963131437377,0.21980079537834477,0.002506863618507926,0.0036860125174250076,-0.0012259129624477424,-1,,0
25,0.2568796830207915,0.032520625968068075,0.30916741889164834,0.13410546210573224,0.030150803321904143,0.23717600669185585,38.36805923580943,28.8438482457253,4.182461883247001,4.182461883247001,True,57.048937659499664,7.349907560617912,0.09663694082288297,0.002603497081825055,0.0003978351878534602,-0.0029513345058442687,-1,,0
26,0.5424724345919466,0.048863461219278155,0.1288984714862395,0.21470867511298317,0.007553568339611553,0.05750338924994107,36.30472212962378,40.59995429664102,2.692544975227966,2.692544975227966,True,40.624655526551116,7.3846784504433165,0.08479156126815274,0.002332475558483914,0.0007573592822509649,-0.002074618800840352,-1,,0
27,0.4589334989476725,0.08112751694801666,0.002973066509912133,0.2885626724230551,0.010350646339220084,0.15805259883212358,37.694366400011816,32.143176026319836,3.34983136422484,3.34983136422484,True,51.0695420602105,7.408443292437381,0.13981360575845495,0.003130585335533085,0.0014762649613259643,-0.0018315012399592592,-1,,0
28,0.23751567472557591,0.023424075729687376,0.256060620180671,0.38383750774370184,0.0008888177649025205,0.09827330385546132,36.184143214908275,22.158003922504488,5.604288929080082,5.604288929080082,True,79.29157761113213,7.331569895327049,0.14030726657636444,0.0022015405295751182,0.00021381185348483806,-0.0026411919573866858,-1,,0
29,0.3905337939563246,0.002210231256199202,0.12400513190050003,0.045355809800336835,0.3991577117389097,0.03873732134772962,25.61635669135879,27.468695569294496,4.35822751487708,4.35822751487708,True,48.898514590946434,7.1943941985627555,0.10018852019444965,0.0005644004417183409,-6.824538412237751e-05,-0.0043740353713549165,-1,,0
30,0.0409909234525234,0.4734968571607669,0.031119131198799922,0.43238326681027145,0.0043801316444375,0.017629689733200886,29.291693456390583,26.341145748985447,5.624192447238677,5.624192447238677,True,81.845468822215,7.23963964048609,0.11293322497702635,0.0009047378006643063,-0.0002346833004030422,-0.003627915795130064,-1,,0
31,0.3697990293330272,0.24428224826179193,0.10668529330144737,0.11336190466505545,0.1569231303047465,0.008948394133931727,42.06806146536332,19.35757943461363,6.47233101586556,6.47233101586556,True,71.24557490815596,7.27751840582008,0.06114753378396122,0.0019296308748272357,-1.2325650381927631e-05,-0.0045025295371997585,-1,,0
32,0.42938731245896716,0.042159743434832087,0.053012069419074756,0.3624508128446918,0.11250305446577692,0.0004870073766572911,26.16605483378132,21.255355680879862,5.400221410471674,5.400221410471674,True,67.5947306867286,7.237973368849973,0.21215145047514275,0.0008222859010485297,-0.0008718679348010057,-0.003055211937561797,-1,,0
33,0.1651050125615088,0.412064805929098,0.058799805171735754,0.15463198215919832,0.10072260886408518,0.10867578531437377,30.871875155333672,36.476660589075806,3.730252536105587,3.730252536105587,True,52.16019596576002,7.266411506770717,0.07343504550254572,0.001008512320542129,8.498922432917509e-05,-0.003625828655614551,-1,,0
34,0.16762451034069334,0.15962761069545656,0.11981630510407594,0.17213472289197732,0.08101874219196693,0.29977810877582994,36.140643046825566,41.35592836425654,2.945022343387347,2.945022343387347,True,47.03711577952066,7.392415030949577,0.11980115645357613,0.0027163998352594735,0.001522111977111416,-0.0018974029302657278,-1,,0
35,0.062430605844237805,0.15136790409651327,0.09995571156459025,0.11672639521140181,0.013323069326475187,0.5561963139567817,38.28627080654775,26.255474457602823,4.439344882002848,4.439344882002848,True,62.61853775717492,7.382168990837198,0.24571991841710167,0.0037570398046218654,0.0026841537856286497,-0.0022983691089367613,-1,,0
36,0.058166066789579335,0.2110896164996566,0.13192224195788618,0.12765773496014826,0.10815249048599154,0.363011849306738,41.2804076933207,16.678916796308158,7.640996648085088,7.640996648085088,True,88.77988901858805,7.300977015223769,0.1223932490791993,0.0030775771306914904,-0.0002326935692374564,-0.0034344623214736768,-1,,0
37,0.15961664175972554,0.2012417080719807,0.24717480086974233,0.021816016277930245,0.24749692592369452,0.12265390709692664,39.447187011929,28.475089210055494,4.819582306414324,4.819582306414324,True,60.12369821464262,7.283635101054136,0.054467469795558714,0.0016744388241161977,0.00010739544335799653,-0.004682602017873378,-1,,0
38,0.30649593940699854,0.026834408116730442,0.1725768786569684,0.15650355154081527,0.0665341927757799,0.2710550295027075,28.225435580672034,30.04179100413454,3.792687568598657,3.792687568598657,True,50.57987808350709,7.285780040001428,0.17873244327250973,0.0012329304137514755,0.00025730543042152746,-0.002829839542479791,-1,,0
39,0.06040315554082753,0.49146424898227686,0.034117005633968384,0.33923797127417893,0.0004889442561145358,0.0742886743126337,28.046242054263367,37.85281500310944,3.8251850112147876,3.8251850112147876,True,59.64567445904464,7.266677783710975,0.09413402316532007,0.0008756748556384153,4.224489327425381e-05,-0.0030768596071687458,-1,,0
40,0.3475518268021256,0.18860145024060618,0.034395213606716546,0.27295332421012347,0.07905599385626305,0.07744219128416495,33.92312551148061,25.2408490438593,4.720008699569067,4.720008699569067,True,63.472708157148546,7.310842920228482,0.11674321004604259,0.0016679943638937315,0.00011853879632486015,-0.0029714326805836983,-1,,0
41,0.14756474337169687,0.19788678472739205,0.24959132979591744,0.23520003221427388,0.0359380449726719,0.13381906491804785,31.030241782957532,35.21130372475554,3.8025885555666474,3.8025885555666474,True,56.05507262696572,7.288821265725325,0.09275029928352956,0.0012213460842199232,0.000162402306970252,-0.003108312348971958,-1,,0
42,0.16586844230875133,0.11875463739318626,0.01028691263123144,0.5529546067793102,0.0022001753011264536,0.14993522558639436,27.360118042410306,48.47590658198058,2.507516990427189,2.507516990427189,True,48.56885280863001,7.368926596746548,0.2810349979482079,0.0015435139996575872,0.005274997896244348,-0.0011037170948199958,-1,,0
43,0.398286800207671,0.04137816674418563,0.16072921194189457,0.16521556142755212,0.07504260227201286,0.15934765740668386,43.17161381415214,37.98828535242998,2.9901592076197816,2.9901592076197816,True,45.53934842704266,7.444836783153188,0.08221882696466502,0.004325961762079996,0.0009686348678878474,-0.001982345362817628,-1,,0
44,0.4191736030199915,0.19462877390481687,0.017780595088990395,0.04328277682965163,0.29416423428741145,0.03097001686913818,30.317399229190393,48.76705509390896,2.4575909110741456,2.4575909110741456,True,34.840805181129944,7.3061886912049285,0.05934304975688982,0.0010296402551607906,0.0003266206133374123,-0.002754215648484454,-1,,0
45,0.20174653132415393,0.40452320694349225,0.11533598007880581,0.13823438737458854,0.10535587055663634,0.03480402372232312,40.575018079315896,38.67560756635982,3.5922864129847873,3.5922864129847873,True,52.22415918439342,7.351661032742512,0.04746344797062313,0.0020116231195561936,0.0002607200144436531,-0.0034616077872350677,-1,,0
46,0.10629796155213275,0.28185243893637224,0.07168001711676293,0.43381717357570854,0.09588971874596533,0.010462690073058476,33.98723004287577,20.88966247380636,6.674930777618149,6.674930777618149,True,93.25023899248447,7.2784966324847815,0.12060431916021433,0.0014717542931948634,-8.21684223293651e-05,-0.003236965820261774,-1,,0
47,0.29259932299868807,0.1603434420875102,0.022746666353652276,0.5226405249673127,0.0014844674869981278,0.00018557610583862054,26.927819243069987,46.10409586175366,2.649785335151337,2.649785335151337,True,48.1215781888931,7.342409874906891,0.1574526901188375,0.0011940570326238037,0.0013707335257689018,-0.0014055123703704,-1,,0
48,0.12860861102060886,0.1081658848705807,0.10494477900280358,0.5170189964890173,0.05504115999000329,0.08622056862698627,34.11552579667222,18.094534591809214,7.136295902549672,7.136295902549672,True,101.89813726649432,7.311872788840249,0.2369980013293273,0.001978400510980475,0.0001800977064357667,-0.0023601624861448777,-1,,0
49,0.1620636235740769,0.061303847556257424,0.15826707910419852,0.051865371675837976,0.1396254925194301,0.42687458557019897,31.11913248301305,33.16878275767584,3.5230967637161723,3.5230967637161723,True,48.599422680773316,7.322258139176459,0.17603102439102286,0.0017673017020131368,0.001139812965113356,-0.00262980051871978,-1,,0
50,0.21769446392876665,0.48329217396266866,0.06683214104235877,0.030941254461019575,0.055798304062819624,0.14544166254236682,28.535455658784635,44.26457136369502,3.017107228836902,3.017107228836902,True,40.48772871188906,7.2421286363520325,0.06205333920363388,0.0007623778014259316,8.314152186258763e-05,-0.0037516635978620196,-1,,0
51,0.04943464329859315,0.07657254551027191,0.1445619923145519,0.48713920556508994,0.018445729137043225,0.22384588417444992,40.1703905967042,38.77851823803747,3.2957421465782706,3.2957421465782706,True,62.32222648407352,7.46670544006168,0.19151442057161305,0.0046540023243954,0.00461331069247397,-0.0010001984110136301,-1,,0
52,0.42694674723518516,0.020125236881209364,0.44900313450693563,0.052856854299070014,0.004883534047278942,0.04618449303032083,33.641860795502076,35.092353628097726,3.4854858774497752,3.4854858774497752,True,43.70980499943419,7.265881103081365,0.0574585494495432,0.001116843219231635,0.0001241396562651601,-0.004025108887468193,-1,,0
53,0.2984901555073335,0.29306786895623105,0.0182712765893068,0.11799704125859585,0.23937191742186653,0.03280174026666621,36.68195937825471,35.9938640621928,3.56042190103544,3.56042190103544,True,49.667722135429116,7.329064128599374,0.05924409681794351,0.0016390778582184556,0.0002747539003094622,-0.0033030539299761996,-1,,0
54,0.04886401835910194,0.010932832727022465,0.5032799137778486,0.17128460298286746,0.010732476731121297,0.2549061554220382,26.688886422797783,26.632296086824386,5.122300632780054,5.122300632780054,True,64.75220760406656,7.193279000696689,0.13521180788138848,0.0007778836188120175,-0.0006900371100947302,-0.004342396297057016,-1,,0
55,0.156218897846645,0.2531302984419866,0.2323174200003673,0.15190880321091105,0.09923744728368608,0.10718713321640401,25.83228347723785,29.759632769780758,4.6035627759072755,4.6035627759072755,True,57.28497328483392,7.178944860367872,0.09586470141089272,0.0005606921205326621,-0.00030554325881287665,-0.00467058346942035,-1,,0
56,0.2903175010300962,0.05351947042570144,0.12160217654393927,0.24790278375580624,0.17022368529467685,0.11643438294978,31.597224246655706,15.780967554641876,7.619994397600557,7.619994397600557,True,83.29727216436254,7.218738379172936,0.17093749684707224,0.0011374351942675454,-0.00070632476112957,-0.003525378817503036,-1,,0
57,0.026107515336788064,0.735460931142871,0.04261903928289879,0.05694697075283093,0.042864536439391775,0.09600100704521965,27.068059354451034,33.50578288710848,4.741039846202463,4.741039846202463,True,56.49903063261285,7.109490969203311,0.06158303111963354,0.000328794065827792,-7.405901936671439e-05,-0.006823498570936715,-1,,0
58,0.36337321990675425,0.08734118164081046,0.19261736873798424,0.10424918669550763,0.17239308521187388,0.08002595780706948,28.411859370737723,47.004804735071886,2.57544915556953,2.57544915556953,True,37.45217248742226,7.293116740591642,0.07373324277239889,0.0009578935900745433,0.0002881440179747832,-0.00268151194810612,-1,,0
59,0.30567593764089745,0.11984262288023027,0.11035555883923652,0.1734298775759364,0.05346675878299693,0.2372292442807024,36.6212227940079,23.87479218139348,4.847149082296955,4.847149082296955,True,62.70580843473709,7.331833555981172,0.12937984470788022,0.0023392124546084136,0.0002535383468707076,-0.0029282791678321507,-1,,0
60,0.1665192995260928,0.14160619666355523,0.0004772518805722723,0.456933924210305,0.16964034930341748,0.06482297841605726,44.17118426482891,29.29213747771601,4.3482333122222805,4.3482333122222805,True,74.0183292789834,7.4707588336802075,0.12038464094554355,0.0052258561771355485,0.0017563764894617487,-0.0014609983345050608,-1,,0
61,0.4105149129049023,0.18881483325638598,0.060579709903073174,0.1029750890863514,0.17043839691240345,0.06667705793688365,34.73316661676321,29.628279774180836,3.99935425421962,3.99935425421962,True,50.60777080173931,7.299272118170195,0.07578202550089277,0.0014883624816994076,0.00016565048361129913,-0.0035267821394429043,-1,,0
62,0.3091166549763559,0.12333341135018565,0.4215269777449014,0.028201044102984765,0.01849231805999561,0.09932959376557661,43.75652909949966,32.86912209504301,3.9275491161388136,3.9275491161388136,True,50.73362822036114,7.349114523635653,0.04712055629414001,0.0026060078239489278,0.00018616355941797035,-0.0040266669790490145,-1,,0
63,0.22938988596931803,0.015043323301889905,0.13275057161005424,0.3682341557488164,0.03921888274171493,0.21536318062820664,34.469788021139074,20.679026523675745,5.67440843425218,5.67440843425218,True,79.12489273012378,7.3323594644796,0.2454819950597987,0.0022543030642424968,0.0005706596504477756,-0.0023559866186264747,-1,,0
64,0.05008038292660825,0.029429439743490875,0.7428113730924525,0.11863676454113123,0.021117600867460184,0.037924438828856905,31.631379946851045,30.82689609886151,5.138218300990787,5.138218300990787,True,64.80646456755697,7.1455652153854095,0.05424200252777346,0.00047629208347155347,-3.271369548625375e-05,-0.006637490077316241,-1,,0
65,0.05830167676217667,0.15030285175908986,0.2206018112868703,0.29229814693047207,0.27179824030155914,0.006697272959832114,41.525838483887156,45.84643087359067,3.198662282194417,3.198662282194417,True,55.749606766607634,7.426114464568536,0.05413803736409418,0.002747259477726709,0.0006423639070442888,-0.0020621771746511582,-1,,0
66,0.15623405739091129,0.06208921951966613,0.13538637946906018,0.40300136961726246,0.14180374778671717,0.10148522621638276,27.804981779972216,32.16144574156198,3.973944057099698,3.973944057099698,True,62.94754551712038,7.305243970330683,0.18568795286292722,0.0011856595974293524,0.0007309012386700341,-0.0022945175009499307,-1,,0
67,0.0835357993381616,0.07470225139816818,0.5302090650219442,0.14734533802720243,0.10449029398802383,0.05971725222649987,27.171514822708872,36.889603721592465,4.032189061329923,4.032189061329923,True,54.9909419364379,7.189587781685061,0.06656824074672145,0.0005050338133625447,-0.00010661866100599446,-0.004756110243912481,-1,,0
68,0.19926700572695985,0.16875635580005868,0.07563659032925793,0.027918928371939183,0.07045575888895933,0.45796536088282497,30.624675676780164,36.376905387676075,3.138383579720479,3.138383579720479,True,43.55959443155495,7.327989521934125,0.17512502077304767,0.0017615820797773183,0.001408982064007391,-0.002464263959069933,-1,,0
69,0.42964937410238396,0.05758974810155677,0.10142755997324175,0.22511333657265975,0.04119478608310017,0.1450251951670577,39.53989228573765,40.74589967670628,2.730752063443968,2.730752063443968,True,43.31229973455855,7.428686893776245,0.09704461391944773,0.0034503209767695756,0.0012582378512582216,-0.001730479852407385,-1,,0
70,0.15743963458316915,0.1723131443143949,0.37462537571064847,0.14591938130662024,0.1383265682268029,0.01137589585836418,27.154818919117933,46.640473805504314,3.094210062383971,3.094210062383971,True,45.32909700869162,7.230372420404628,0.05670099820544112,0.0005320557762164951,2.248769552792245e-05,-0.0037753028123244524,-1,,0
71,0.5084825040910895,0.2673755165048898,0.05877272742456621,0.0315534013110699,0.007020496284012568,0.12679535438437203,36.09704938782967,24.83689135449755,4.527374493140117,4.527374493140117,True,49.763302671761075,7.276180845434513,0.07669987574771014,0.001582056427058145,7.128456187271288e-05,-0.004019878198660864,-1,,0
72,0.2638189118001525,0.09953166033462792,0.21824042662203724,0.07803789327693683,0.2569890244134855,0.08338208355276008,41.59579486264826,42.330058882572075,3.0324701957020466,3.0324701957020466,True,45.213528200553085,7.399463612984441,0.053257735285899284,0.0027591016909735244,0.0004902686525884713,-0.002702171330117529,-1,,0
73,0.32897484958706624,0.2807345938208685,0.15412486956781682,0.04429351744856134,0.03282680731578019,0.15904536225990681,31.342777856454305,48.1159758027898,2.552249597601525,2.552249597601525,True,36.28598229007881,7.305594671407219,0.06509693463179912,0.001234914145478422,0.0003332697569354184,-0.0028232352177243645,-1,,0
74,0.0568382435581389,0.6430886428457125,0.057261080088187664,0.08625621462272551,0.10434418402500371,0.05221163486023176,30.818356762802374,30.602285169268583,5.108971564837079,5.108971564837079,True,61.85439285192256,7.144198691211913,0.056470251034827834,0.0004670391084531435,-1.5975697487413118e-05,-0.0065650591622938795,-1,,0
75,0.06491785657361818,0.15623583166984498,0.09884554594382593,0.44638916694270553,0.15480099279006768,0.0788106060799378,30.119301811352056,47.44174280195853,2.8708776791789394,2.8708776791789394,True,53.229264556955734,7.363538361776611,0.12546147133594138,0.0015042750634517317,0.001480709616792762,-0.0014544774486282615,-1,,0
76,0.27842174525328095,0.1136556964712921,0.16489234910520054,0.23447807945405383,0.015882562085897885,0.19266956763027476,33.70194120006076,49.69502256223348,2.398874692166245,2.398874692166245,True,40.220176654196415,7.383925497663997,0.10292333979657636,0.0021289315647091685,0.001261569587534751,-0.0016388796759613175,-1,,0
77,0.35603166233000066,0.008899616335057495,0.3965101152475333,0.14192042782034636,0.0005525272291216285,0.09608565103794056,42.83354532509828,39.94432077827797,3.056999493597548,3.056999493597548,True,45.56688897238272,7.410699876365811,0.0593779274451059,0.0033651160451676106,0.0005078140891983317,-0.002553445673358859,-1,,0
78,0.12371158029257905,0.06585545668589052,0.5687745881425067,0.10017759792776207,0.11602149400969651,0.02545928294156527,42.815849817570495,45.73786558791453,3.260132832832824,3.260132832832824,True,49.66297194601178,7.3707332306728475,0.037338272171792156,0.0019946404890940905,0.0002653273263857908,-0.003543488228908148,-1,,0
79,0.15500320027461947,0.03353534998280064,0.24839602329105498,0.03905969400101598,0.3315559092115711,0.1924498232389378,35.37716720772898,22.63716207323172,5.741603235486064,5.741603235486064,True,66.77579204968008,7.246086538584638,0.08515034335350907,0.0014177911403184783,-6.233023895225803e-05,-0.004518539570653278,-1,,0
80,0.03489483248570238,1.0096057608457445e-05,0.12504317438707283,0.797795263908192,0.030705626760554793,0.011551006400869628,40.44024864221976,36.466450526710446,3.6729137720819747,3.6729137720819747,True,77.64768013535779,7.495495133781102,0.24867129297756962,0.005028469689426491,0.008027443199733543,-0.0005319594171231774,-1,,0
81,0.15936010440552675,0.32042062259119464,0.2114877118737778,0.027387544298031325,0.13245108005763925,0.14889293677383023,39.935792226980524,20.498420636914588,6.700532939214271,6.700532939214271,True,72.063760439256,7.212600747535066,0.06050730858124996,0.0014760181575817876,-4.8496468721135274e-05,-0.0057274622546495185,-1,,0
82,0.19867299868622001,0.07999964733938549,0.26242138460653686,0.34215979883782854,0.02439547647306422,0.09235069405696482,43.736263010675586,19.63882300022739,6.558828852987793,6.558828852987793,True,89.68668492492745,7.372685405542601,0.09506559239578725,0.0037083729725270282,0.00018817066949143786,-0.002753532910216901,-1,,0
83,0.20024637615543686,0.2298295955827085,0.03147223679671152,0.022137882946948708,0.282022361217912,0.23429154730028234,27.45515864822972,43.24450688499625,2.885934251084413,2.885934251084413,True,40.386421277185654,7.281773633845906,0.09348296179244449,0.0009666700308303699,0.0003388476181028231,-0.00289560464506674,-1,,0
84,0.3674728761227727,0.024263005092656328,0.013649505193437467,0.3801433035470581,0.17760210854095723,0.03686920150311836,28.065686332489882,17.17073232630956,6.734340422255586,6.734340422255586,True,81.14397969325212,7.237868641907108,0.2649859067016977,0.0009820028686453662,-0.0013059635939209186,-0.002890344418263582,-1,,0
85,0.2942841656504129,0.20267963383030677,0.14006029031579265,0.253463792144705,0.09198140075932765,0.01753071729945498,36.98765583041687,44.98248163349858,2.838256986167684,2.838256986167684,True,45.89805109826578,7.379381469309862,0.06445332999690111,0.0020696003688180815,0.0005495989872030767,-0.0022183518661722332,-1,,0
86,0.11753004356948307,0.20858809083795496,0.04317396194495999,0.3926493799885926,0.027880962501693692,0.21017756115731562,28.928693314291465,22.41294691600379,5.620252338638712,5.620252338638712,True,78.6579240079442,7.272563758093178,0.28968381884128547,0.0013211560103568573,-0.0004682660088808057,-0.002723810004398643,-1,,0
87,0.34454719920444005,0.02391177921197652,0.12687952063577113,0.11921459360075763,0.05037520109670934,0.3350717062503452,40.548096764823555,48.873057042438695,2.233722094430139,2.233722094430139,True,36.594125258990054,7.458996630590074,0.11205923979728503,0.004386205003803901,0.0022091363992762505,-0.001366003555435729,-1,,0
88,0.42176985388868654,0.0027693427784097942,0.1929501967770415,0.18597724787553802,0.19317213797890595,0.003361220701418344,25.278725754164032,19.18624119995421,6.186397975933958,6.186397975933958,True,63.567513424470995,7.155284037967999,0.1527778799961838,0.000523418398722435,-0.000437905449119979,-0.004415796653570914,-1,,0
89,0.36208119133935307,0.1101249244872558,0.08049509562010658,0.2963112308342116,0.002776951539475187,0.1482106061795977,27.636444355730422,37.1063469445143,3.0821878364679414,3.0821878364679414,True,46.900029421428734,7.314553256895395,0.16421593289999756,0.0012296808685102925,0.0007690908638782937,-0.0021563000418491156,-1,,0
